32 10000 1479
32 20000 1148
32 30000 1067
32 40000 999
32 50000 985
32 60000 1001
32 70000 1008
32 80000 980
32 90000 984
32 100000 982
32 110000 994
32 120000 981
32 130000 976
32 140000 987
32 150000 1201
32 160000 1099
32 170000 992
32 180000 985
32 190000 993
32 200000 1098
32 210000 1037
32 220000 996
32 230000 990
32 240000 1014
32 250000 1018
32 260000 949
32 270000 950
32 280000 970
32 290000 953
32 300000 955
32 310000 938
32 320000 943
32 330000 943
32 340000 950
32 350000 940
32 360000 940
32 370000 942
32 380000 940
32 390000 939
32 400000 942
32 410000 951
32 420000 949
32 430000 944
32 440000 942
32 450000 966
32 460000 941
32 470000 961
32 480000 938
32 490000 952
32 500000 947
32 510000 1088
32 520000 1079
32 530000 1082
32 540000 1079
32 550000 1082
32 560000 1082
32 570000 1079
32 580000 1081
32 590000 1079
32 600000 1081
32 610000 1088
32 620000 1090
32 630000 1081
32 640000 1083
32 650000 1083
32 660000 1081
32 670000 1088
32 680000 1083
32 690000 1084
32 700000 1082
32 710000 1084
32 720000 1076
32 730000 1082
32 740000 1080
32 750000 1081
32 760000 1082
32 770000 1081
32 780000 1083
32 790000 1081
32 800000 1080
32 810000 1081
32 820000 1104
32 830000 1080
32 840000 1092
32 850000 1088
32 860000 1079
32 870000 1082
32 880000 1081
32 890000 1080
32 900000 1084
32 910000 1082
32 920000 1083
32 930000 1082
32 940000 1080
32 950000 1079
32 960000 1091
32 970000 1092
32 980000 1083
32 990000 1080
32 1000000 1086
