32 10000 5435
32 20000 4594
32 30000 4539
32 40000 4400
32 50000 4584
32 60000 4789
32 70000 4679
32 80000 4539
32 90000 4408
32 100000 4438
32 110000 4387
32 120000 4452
32 130000 4259
32 140000 4250
32 150000 4342
32 160000 4331
32 170000 4331
32 180000 4391
32 190000 4355
32 200000 4291
32 210000 4349
32 220000 4385
32 230000 4400
32 240000 4343
32 250000 4364
32 260000 7928
32 270000 4171
32 280000 30401
32 290000 4518
32 300000 4151
32 310000 4279
32 320000 6736
32 330000 4985
32 340000 4478
32 350000 4758
32 360000 4289
32 370000 4188
32 380000 4621
32 390000 4549
32 400000 4586
32 410000 4317
32 420000 4254
32 430000 4393
32 440000 5054
32 450000 4260
32 460000 4290
32 470000 4102
32 480000 4725
32 490000 5601
32 500000 4640
32 510000 4259
32 520000 4534
32 530000 4604
32 540000 4423
32 550000 4506
32 560000 4595
32 570000 4261
32 580000 4646
32 590000 4468
32 600000 4704
32 610000 4555
32 620000 4776
32 630000 4262
32 640000 4754
32 650000 5348
32 660000 4290
32 670000 4609
32 680000 4586
32 690000 4309
32 700000 4612
32 710000 4438
32 720000 4715
32 730000 4619
32 740000 4252
32 750000 4499
32 760000 4373
32 770000 4746
32 780000 4471
32 790000 5516
32 800000 4843
32 810000 4550
32 820000 4535
32 830000 4533
32 840000 4517
32 850000 4694
32 860000 4555
32 870000 4580
32 880000 4448
32 890000 4333
32 900000 4511
32 910000 4473
32 920000 4533
32 930000 4509
32 940000 4339
32 950000 4282
32 960000 4420
32 970000 4392
32 980000 4497
32 990000 4521
32 1000000 5491
