64 10000 1419
64 20000 1062
64 30000 1029
64 40000 986
64 50000 980
64 60000 985
64 70000 974
64 80000 982
64 90000 1011
64 100000 1022
64 110000 999
64 120000 1016
64 130000 1054
64 140000 1015
64 150000 991
64 160000 994
64 170000 1003
64 180000 1002
64 190000 1008
64 200000 1014
64 210000 1020
64 220000 1028
64 230000 1035
64 240000 1037
64 250000 1024
64 260000 997
64 270000 992
64 280000 995
64 290000 1025
64 300000 997
64 310000 1022
64 320000 1074
64 330000 1042
64 340000 1016
64 350000 1203
64 360000 1092
64 370000 1080
64 380000 1010
64 390000 1008
64 400000 1009
64 410000 1021
64 420000 1035
64 430000 1020
64 440000 1026
64 450000 1023
64 460000 1017
64 470000 1014
64 480000 1025
64 490000 1014
64 500000 1016
64 510000 1188
64 520000 1195
64 530000 1193
64 540000 1194
64 550000 1194
64 560000 1198
64 570000 1192
64 580000 1193
64 590000 1205
64 600000 1202
64 610000 1206
64 620000 1195
64 630000 1194
64 640000 1198
64 650000 1196
64 660000 1197
64 670000 1197
64 680000 1192
64 690000 1197
64 700000 1193
64 710000 1191
64 720000 1206
64 730000 1193
64 740000 1193
64 750000 1190
64 760000 1194
64 770000 1194
64 780000 1198
64 790000 1194
64 800000 1196
64 810000 1195
64 820000 1195
64 830000 1191
64 840000 1202
64 850000 1199
64 860000 1193
64 870000 1207
64 880000 1199
64 890000 1190
64 900000 1193
64 910000 1196
64 920000 1195
64 930000 1194
64 940000 1195
64 950000 1201
64 960000 1196
64 970000 1196
64 980000 1195
64 990000 1221
64 1000000 1198
