16 10000 1440
16 20000 1067
16 30000 1005
16 40000 979
16 50000 981
16 60000 976
16 70000 971
16 80000 985
16 90000 990
16 100000 990
16 110000 987
16 120000 976
16 130000 999
16 140000 976
16 150000 975
16 160000 977
16 170000 980
16 180000 981
16 190000 988
16 200000 979
16 210000 985
16 220000 978
16 230000 983
16 240000 979
16 250000 980
16 260000 969
16 270000 945
16 280000 960
16 290000 949
16 300000 941
16 310000 941
16 320000 941
16 330000 940
16 340000 958
16 350000 950
16 360000 936
16 370000 945
16 380000 939
16 390000 946
16 400000 955
16 410000 938
16 420000 937
16 430000 938
16 440000 945
16 450000 949
16 460000 1017
16 470000 953
16 480000 945
16 490000 940
16 500000 946
16 510000 1080
16 520000 1086
16 530000 1093
16 540000 1087
16 550000 1082
16 560000 1084
16 570000 1082
16 580000 1082
16 590000 1081
16 600000 1088
16 610000 1083
16 620000 1082
16 630000 1082
16 640000 1083
16 650000 1080
16 660000 1082
16 670000 1084
16 680000 1085
16 690000 1086
16 700000 1085
16 710000 1077
16 720000 1082
16 730000 1119
16 740000 1083
16 750000 1085
16 760000 1079
16 770000 1084
16 780000 1083
16 790000 1081
16 800000 1082
16 810000 1092
16 820000 1081
16 830000 1085
16 840000 1082
16 850000 1081
16 860000 1079
16 870000 1083
16 880000 1081
16 890000 1082
16 900000 1081
16 910000 1081
16 920000 1083
16 930000 1081
16 940000 1082
16 950000 1085
16 960000 1084
16 970000 1083
16 980000 1082
16 990000 1082
16 1000000 1087
