64 10000 6062
64 20000 4978
64 30000 5252
64 40000 4624
64 50000 4756
64 60000 4949
64 70000 4745
64 80000 4520
64 90000 4678
64 100000 4597
64 110000 4569
64 120000 4634
64 130000 4308
64 140000 4359
64 150000 4368
64 160000 4280
64 170000 4442
64 180000 4279
64 190000 4428
64 200000 4368
64 210000 4297
64 220000 4244
64 230000 4498
64 240000 4347
64 250000 4438
64 260000 4226
64 270000 4238
64 280000 4243
64 290000 4238
64 300000 4229
64 310000 4279
64 320000 5394
64 330000 4428
64 340000 4410
64 350000 4219
64 360000 4294
64 370000 4206
64 380000 4235
64 390000 4223
64 400000 4307
64 410000 4516
64 420000 4335
64 430000 4219
64 440000 4244
64 450000 4288
64 460000 4257
64 470000 4285
64 480000 4496
64 490000 4368
64 500000 4332
64 510000 4576
64 520000 4660
64 530000 4445
64 540000 4376
64 550000 4456
64 560000 5299
64 570000 4489
64 580000 4490
64 590000 5068
64 600000 4941
64 610000 4444
64 620000 4626
64 630000 4242
64 640000 4497
64 650000 4931
64 660000 4653
64 670000 4516
64 680000 4184
64 690000 4511
64 700000 4446
64 710000 5252
64 720000 4594
64 730000 4261
64 740000 4269
64 750000 4243
64 760000 4411
64 770000 4141
64 780000 4484
64 790000 4454
64 800000 4267
64 810000 4357
64 820000 4299
64 830000 4446
64 840000 4252
64 850000 4581
64 860000 4625
64 870000 4711
64 880000 4467
64 890000 4408
64 900000 4113
64 910000 4376
64 920000 4265
64 930000 4223
64 940000 4698
64 950000 4763
64 960000 4463
64 970000 4210
64 980000 4215
64 990000 4256
64 1000000 4637
