8 10000 2861
8 20000 2424
8 30000 2404
8 40000 2303
8 50000 2334
8 60000 2349
8 70000 2294
8 80000 2278
8 90000 2281
8 100000 2291
8 110000 2271
8 120000 2281
8 130000 2235
8 140000 2235
8 150000 2253
8 160000 2247
8 170000 2259
8 180000 2265
8 190000 2250
8 200000 2257
8 210000 2256
8 220000 2265
8 230000 2263
8 240000 2294
8 250000 2264
8 260000 2219
8 270000 2230
8 280000 2216
8 290000 2226
8 300000 2201
8 310000 2232
8 320000 2228
8 330000 2234
8 340000 2448
8 350000 2323
8 360000 2223
8 370000 2226
8 380000 2432
8 390000 2241
8 400000 2261
8 410000 2424
8 420000 2213
8 430000 2219
8 440000 2219
8 450000 2209
8 460000 2213
8 470000 2271
8 480000 2442
8 490000 2320
8 500000 2213
8 510000 2191
8 520000 2414
8 530000 2223
8 540000 2174
8 550000 2396
8 560000 2152
8 570000 2216
8 580000 2165
8 590000 2252
8 600000 2341
8 610000 2195
8 620000 2311
8 630000 2287
8 640000 2162
8 650000 2246
8 660000 2349
8 670000 2152
8 680000 2273
8 690000 2315
8 700000 2170
8 710000 2346
8 720000 2230
8 730000 2236
8 740000 2388
8 750000 2189
8 760000 2174
8 770000 2388
8 780000 2295
8 790000 2413
8 800000 2329
8 810000 2156
8 820000 2366
8 830000 2292
8 840000 2356
8 850000 2258
8 860000 2361
8 870000 2294
8 880000 2234
8 890000 2327
8 900000 2235
8 910000 2337
8 920000 2278
8 930000 2321
8 940000 2253
8 950000 2151
8 960000 2344
8 970000 2253
8 980000 2153
8 990000 2420
8 1000000 2260
