64 10000 565
64 20000 482
64 30000 482
64 40000 480
64 50000 478
64 60000 485
64 70000 487
64 80000 488
64 90000 489
64 100000 487
64 110000 488
64 120000 489
64 130000 483
64 140000 494
64 150000 491
64 160000 485
64 170000 488
64 180000 487
64 190000 484
64 200000 490
64 210000 494
64 220000 480
64 230000 482
64 240000 489
64 250000 489
64 260000 533
64 270000 529
64 280000 528
64 290000 529
64 300000 531
64 310000 528
64 320000 528
64 330000 528
64 340000 528
64 350000 527
64 360000 534
64 370000 526
64 380000 528
64 390000 529
64 400000 530
64 410000 527
64 420000 535
64 430000 529
64 440000 534
64 450000 530
64 460000 527
64 470000 528
64 480000 531
64 490000 528
64 500000 528
64 510000 738
64 520000 736
64 530000 738
64 540000 737
64 550000 734
64 560000 741
64 570000 737
64 580000 737
64 590000 736
64 600000 738
64 610000 741
64 620000 742
64 630000 734
64 640000 734
64 650000 735
64 660000 737
64 670000 738
64 680000 735
64 690000 737
64 700000 738
64 710000 737
64 720000 735
64 730000 737
64 740000 737
64 750000 737
64 760000 739
64 770000 772
64 780000 763
64 790000 738
64 800000 735
64 810000 740
64 820000 737
64 830000 736
64 840000 734
64 850000 734
64 860000 734
64 870000 735
64 880000 738
64 890000 738
64 900000 739
64 910000 739
64 920000 736
64 930000 739
64 940000 734
64 950000 737
64 960000 735
64 970000 740
64 980000 735
64 990000 736
64 1000000 738
