8 10000 816
8 20000 528
8 30000 500
8 40000 504
8 50000 501
8 60000 496
8 70000 505
8 80000 501
8 90000 505
8 100000 504
8 110000 500
8 120000 504
8 130000 509
8 140000 508
8 150000 541
8 160000 542
8 170000 533
8 180000 516
8 190000 508
8 200000 495
8 210000 503
8 220000 494
8 230000 499
8 240000 499
8 250000 498
8 260000 541
8 270000 543
8 280000 542
8 290000 540
8 300000 543
8 310000 542
8 320000 542
8 330000 541
8 340000 541
8 350000 555
8 360000 540
8 370000 543
8 380000 556
8 390000 542
8 400000 542
8 410000 542
8 420000 542
8 430000 540
8 440000 541
8 450000 544
8 460000 542
8 470000 542
8 480000 541
8 490000 541
8 500000 542
8 510000 752
8 520000 752
8 530000 758
8 540000 750
8 550000 766
8 560000 752
8 570000 749
8 580000 750
8 590000 753
8 600000 751
8 610000 753
8 620000 751
8 630000 752
8 640000 751
8 650000 747
8 660000 751
8 670000 750
8 680000 747
8 690000 750
8 700000 763
8 710000 750
8 720000 752
8 730000 751
8 740000 748
8 750000 750
8 760000 749
8 770000 750
8 780000 749
8 790000 753
8 800000 753
8 810000 749
8 820000 752
8 830000 753
8 840000 750
8 850000 749
8 860000 754
8 870000 751
8 880000 746
8 890000 750
8 900000 751
8 910000 750
8 920000 752
8 930000 754
8 940000 749
8 950000 752
8 960000 752
8 970000 750
8 980000 749
8 990000 753
8 1000000 754
