64 10000 3173
64 20000 2679
64 30000 2757
64 40000 2619
64 50000 2582
64 60000 2634
64 70000 2555
64 80000 2559
64 90000 2543
64 100000 2576
64 110000 2579
64 120000 2574
64 130000 2476
64 140000 2448
64 150000 2501
64 160000 2476
64 170000 2468
64 180000 2468
64 190000 2477
64 200000 2479
64 210000 2498
64 220000 2492
64 230000 2464
64 240000 2444
64 250000 2504
64 260000 2424
64 270000 2458
64 280000 2479
64 290000 2477
64 300000 2445
64 310000 2440
64 320000 2482
64 330000 2768
64 340000 2634
64 350000 2507
64 360000 2492
64 370000 2538
64 380000 2531
64 390000 2517
64 400000 2635
64 410000 2632
64 420000 2611
64 430000 2605
64 440000 2827
64 450000 2640
64 460000 2574
64 470000 2555
64 480000 2615
64 490000 2536
64 500000 2517
64 510000 2451
64 520000 2506
64 530000 2512
64 540000 2662
64 550000 2450
64 560000 2502
64 570000 2616
64 580000 2470
64 590000 2564
64 600000 2596
64 610000 2431
64 620000 2607
64 630000 2479
64 640000 2395
64 650000 2660
64 660000 2402
64 670000 2423
64 680000 2570
64 690000 2406
64 700000 2529
64 710000 2387
64 720000 2448
64 730000 2695
64 740000 2428
64 750000 2321
64 760000 2568
64 770000 2425
64 780000 2374
64 790000 2563
64 800000 2351
64 810000 2417
64 820000 2562
64 830000 2364
64 840000 2414
64 850000 2353
64 860000 2578
64 870000 2457
64 880000 2330
64 890000 2487
64 900000 2505
64 910000 2338
64 920000 2517
64 930000 2466
64 940000 2382
64 950000 2587
64 960000 2421
64 970000 2424
64 980000 2691
64 990000 2424
64 1000000 2347
